23-05-2018 03:45:00,24.12,347.99
23-05-2018 03:46:00,24.13,347.18
23-05-2018 03:47:00,24.12,346.56
23-05-2018 03:48:00,24.12,347.32
23-05-2018 03:49:00,24.12,349.33
23-05-2018 03:50:00,24.13,354.88
23-05-2018 03:51:00,24.13,356.54
23-05-2018 03:52:00,24.12,356.52
23-05-2018 03:53:00,24.13,357.96
23-05-2018 03:54:00,24.12,357.31
23-05-2018 03:55:00,24.12,365.98
23-05-2018 03:56:00,24.12,366.12
23-05-2018 03:57:00,24.13,362.08
23-05-2018 03:58:00,24.13,360.29
23-05-2018 03:59:00,24.12,366.21
23-05-2018 04:00:00,24.11,368.05
23-05-2018 04:01:00,24.11,369.99
23-05-2018 04:02:00,24.1,367.88
23-05-2018 04:03:00,24.12,366.72
23-05-2018 04:04:00,24.1,365.3
23-05-2018 04:05:00,24.11,363.13
23-05-2018 04:06:00,24.11,365.95
23-05-2018 04:07:00,24.11,366.0
23-05-2018 04:08:00,24.11,367.5
23-05-2018 04:09:00,24.1,367.56
23-05-2018 04:10:00,24.11,367.23
23-05-2018 04:11:00,24.12,368.61
23-05-2018 04:12:00,24.11,371.43
23-05-2018 04:13:00,24.13,370.59
23-05-2018 04:14:00,24.11,370.1
23-05-2018 04:15:00,24.11,369.34
23-05-2018 04:16:00,24.11,371.76
23-05-2018 04:17:00,24.11,374.02
23-05-2018 04:18:00,24.1,374.33
23-05-2018 04:19:00,24.11,373.62
23-05-2018 04:20:00,24.12,373.69
23-05-2018 04:21:00,24.12,376.08
23-05-2018 04:22:00,24.12,374.57
23-05-2018 04:23:00,24.11,371.11
23-05-2018 04:24:00,24.1,373.37
23-05-2018 04:25:00,24.11,376.39
23-05-2018 04:26:00,24.12,377.33
23-05-2018 04:27:00,24.11,377.72
23-05-2018 04:28:00,24.12,378.25
23-05-2018 04:29:00,24.12,378.42
23-05-2018 04:30:00,24.12,376.65
23-05-2018 04:31:00,24.13,378.69
23-05-2018 04:32:00,24.12,373.93
23-05-2018 04:33:00,24.13,374.89
23-05-2018 04:34:00,24.14,372.05
23-05-2018 04:35:00,24.13,370.72
23-05-2018 04:36:00,24.13,369.92
23-05-2018 04:37:00,24.13,367.71
23-05-2018 04:38:00,24.12,367.35
23-05-2018 04:39:00,24.12,366.5
23-05-2018 04:40:00,24.13,367.23
23-05-2018 04:41:00,24.13,365.97
23-05-2018 04:42:00,24.12,364.75
23-05-2018 04:43:00,24.14,367.25
23-05-2018 04:44:00,24.14,369.08
23-05-2018 04:45:00,24.13,369.01
23-05-2018 04:46:00,24.13,369.87
23-05-2018 04:47:00,24.13,368.62
23-05-2018 04:48:00,24.13,369.34
23-05-2018 04:49:00,24.13,368.05
23-05-2018 04:50:00,24.14,368.45
23-05-2018 04:51:00,24.14,368.45
23-05-2018 04:52:00,24.13,373.11
23-05-2018 04:53:00,24.13,372.45
23-05-2018 04:54:00,24.13,370.08
23-05-2018 04:55:00,24.14,368.96
23-05-2018 04:56:00,24.13,370.68
23-05-2018 04:57:00,24.13,369.36
23-05-2018 04:58:00,24.14,370.25
23-05-2018 04:59:00,24.15,373.64
23-05-2018 05:00:00,24.15,374.17
23-05-2018 05:01:00,24.14,374.22
23-05-2018 05:02:00,24.15,371.99
23-05-2018 05:03:00,24.14,375.8
23-05-2018 05:04:00,24.15,376.28
23-05-2018 05:05:00,24.15,376.11
23-05-2018 05:06:00,24.14,373.61
23-05-2018 05:07:00,24.14,373.92
23-05-2018 05:08:00,24.14,371.78
23-05-2018 05:09:00,24.14,370.86
23-05-2018 05:10:00,24.15,372.63
23-05-2018 05:11:00,24.15,371.69
23-05-2018 05:12:00,24.16,371.19
23-05-2018 05:13:00,24.17,371.94
23-05-2018 05:14:00,24.17,371.05
23-05-2018 05:15:00,24.17,372.61
23-05-2018 05:16:00,24.17,373.17
23-05-2018 05:17:00,24.17,370.21
23-05-2018 05:18:00,24.17,371.25
23-05-2018 05:19:00,24.17,371.97
23-05-2018 05:20:00,24.17,372.26
23-05-2018 05:21:00,24.18,374.03
23-05-2018 05:22:00,24.17,376.52
23-05-2018 05:23:00,24.18,380.81
23-05-2018 05:24:00,24.18,380.19
23-05-2018 05:25:00,24.19,376.2
23-05-2018 05:26:00,24.19,378.23
23-05-2018 05:27:00,24.2,379.42
23-05-2018 05:28:00,24.19,380.92
23-05-2018 05:29:00,24.2,382.74
23-05-2018 05:30:00,24.2,382.91
23-05-2018 05:31:00,24.2,383.0
23-05-2018 05:32:00,24.21,379.7
23-05-2018 05:33:00,24.22,384.6
23-05-2018 05:34:00,24.22,389.47
23-05-2018 05:35:00,24.25,391.96
23-05-2018 05:36:00,24.26,392.46
23-05-2018 05:37:00,24.26,392.56
23-05-2018 05:38:00,24.28,392.19
23-05-2018 05:39:00,24.3,391.97
23-05-2018 05:40:00,24.32,395.08
23-05-2018 05:41:00,24.35,395.14
23-05-2018 05:42:00,24.38,395.58
23-05-2018 05:43:00,24.44,396.14
23-05-2018 05:44:00,24.48,394.77
23-05-2018 05:45:00,24.63,393.96
23-05-2018 05:46:00,24.72,396.1
23-05-2018 05:47:00,24.81,393.7
23-05-2018 05:48:00,24.85,391.99
23-05-2018 05:49:00,24.94,389.91
23-05-2018 05:50:00,25.01,387.53
23-05-2018 05:51:00,25.09,384.19
23-05-2018 05:52:00,25.17,385.01
23-05-2018 05:53:00,25.21,383.93
23-05-2018 05:54:00,25.27,385.49
23-05-2018 05:55:00,25.33,384.48
23-05-2018 05:56:00,25.41,384.16
23-05-2018 05:57:00,25.48,385.1
23-05-2018 05:58:00,25.6,386.01
23-05-2018 05:59:00,25.67,386.32
23-05-2018 06:00:00,25.67,387.53
23-05-2018 06:01:00,25.73,388.49
23-05-2018 06:02:00,25.93,387.73
23-05-2018 06:03:00,26.16,389.22
23-05-2018 06:04:00,26.74,392.26
23-05-2018 06:05:00,27.75,392.89
23-05-2018 06:06:00,28.6,393.95
23-05-2018 06:07:00,29.44,393.62
23-05-2018 06:08:00,30.17,392.57
23-05-2018 06:09:00,31.02,391.61
23-05-2018 06:10:00,31.62,392.59
23-05-2018 06:11:00,32.34,389.92
23-05-2018 06:12:00,33.45,392.12
23-05-2018 06:13:00,34.43,399.4
23-05-2018 06:14:00,35.33,401.74
23-05-2018 06:15:00,36.14,399.67
23-05-2018 06:16:00,36.9,399.55
23-05-2018 06:17:00,37.66,401.23
23-05-2018 06:18:00,38.53,405.12
23-05-2018 06:19:00,39.28,406.81
23-05-2018 06:20:00,39.94,399.73
23-05-2018 06:21:00,40.69,403.89
23-05-2018 06:22:00,41.24,404.03
23-05-2018 06:23:00,41.64,402.27
23-05-2018 06:24:00,42.13,403.31
23-05-2018 06:25:00,42.83,408.41
23-05-2018 06:26:00,43.77,412.13
23-05-2018 06:27:00,44.76,418.38
23-05-2018 06:28:00,45.58,421.72
23-05-2018 06:29:00,46.43,423.0
23-05-2018 06:30:00,46.8,421.89
23-05-2018 06:31:00,47.32,419.94
23-05-2018 06:32:00,47.65,419.28
23-05-2018 06:33:00,48.46,415.9
23-05-2018 06:34:00,49.5,416.62
23-05-2018 06:35:00,50.5,417.7
23-05-2018 06:36:00,51.7,418.35
23-05-2018 06:37:00,52.84,425.16
23-05-2018 06:38:00,53.78,424.24
23-05-2018 06:39:00,54.99,423.94
23-05-2018 06:40:00,56.32,423.31
23-05-2018 06:41:00,57.5,424.02
23-05-2018 06:42:00,58.57,426.18
23-05-2018 06:43:00,60.07,427.1
23-05-2018 06:44:00,61.14,423.34
23-05-2018 06:45:00,62.19,422.54
23-05-2018 06:46:00,63.59,397.03
23-05-2018 06:47:00,64.9,378.52
23-05-2018 06:48:00,66.17,376.66
23-05-2018 06:49:00,67.42,376.54
23-05-2018 06:50:00,68.68,379.11
23-05-2018 06:51:00,70.0,380.57
23-05-2018 06:52:00,71.42,380.28
23-05-2018 06:53:00,72.35,379.87
23-05-2018 06:54:00,73.75,375.95
23-05-2018 06:55:00,74.78,372.29
23-05-2018 06:56:00,75.48,376.03
23-05-2018 06:57:00,76.39,372.95
23-05-2018 06:58:00,77.35,373.93
23-05-2018 06:59:00,78.48,375.65
23-05-2018 07:00:00,79.32,372.3
23-05-2018 07:01:00,80.73,369.68
23-05-2018 07:02:00,82.07,366.92
23-05-2018 07:03:00,83.49,368.5
23-05-2018 07:04:00,84.78,365.14
23-05-2018 07:05:00,85.93,361.31
23-05-2018 07:06:00,86.76,357.75
23-05-2018 07:07:00,87.63,358.61
23-05-2018 07:08:00,88.26,359.57
23-05-2018 07:09:00,88.81,354.0
23-05-2018 07:10:00,90.78,351.63
23-05-2018 07:11:00,92.24,351.17
23-05-2018 07:12:00,93.74,347.83
23-05-2018 07:13:00,95.02,345.2
23-05-2018 07:14:00,96.48,342.87
23-05-2018 07:15:00,98.18,343.07
23-05-2018 07:16:00,100.76,344.21
23-05-2018 07:17:00,102.26,339.86
23-05-2018 07:18:00,103.85,337.85
23-05-2018 07:19:00,105.52,337.08
23-05-2018 07:20:00,104.37,335.73
23-05-2018 07:21:00,106.31,334.65
23-05-2018 07:22:00,109.28,336.01
23-05-2018 07:23:00,112.32,334.52
23-05-2018 07:24:00,114.92,328.36
23-05-2018 07:25:00,117.2,326.53
23-05-2018 07:26:00,120.38,325.41
23-05-2018 07:27:00,123.05,325.46
23-05-2018 07:28:00,125.73,326.76
23-05-2018 07:29:00,128.75,324.71
23-05-2018 07:30:00,130.73,318.96
23-05-2018 07:31:00,134.7,321.09
23-05-2018 07:32:00,139.98,313.8
23-05-2018 07:33:00,142.47,310.57
23-05-2018 07:34:00,145.5,308.4
23-05-2018 07:35:00,149.39,308.56
23-05-2018 07:36:00,152.19,317.21
23-05-2018 07:37:00,158.23,313.77
23-05-2018 07:38:00,162.84,313.64
23-05-2018 07:39:00,166.1,312.49
23-05-2018 07:40:00,168.32,312.58
23-05-2018 07:41:00,170.96,311.83
23-05-2018 07:42:00,172.82,310.03
23-05-2018 07:43:00,174.74,319.11
23-05-2018 07:44:00,176.89,343.56
23-05-2018 07:45:00,179.49,340.73
23-05-2018 07:46:00,181.25,342.3
23-05-2018 07:47:00,182.85,340.67
23-05-2018 07:48:00,184.18,336.15
23-05-2018 07:49:00,183.46,337.01
23-05-2018 07:50:00,185.52,339.11
23-05-2018 07:51:00,186.53,345.49
23-05-2018 07:52:00,188.35,353.14
23-05-2018 07:53:00,192.65,351.02
23-05-2018 07:54:00,199.65,354.01
23-05-2018 07:55:00,203.39,356.3
23-05-2018 07:56:00,206.76,356.66
23-05-2018 07:57:00,210.53,353.7
23-05-2018 07:58:00,214.24,345.47
23-05-2018 07:59:00,217.5,344.93
23-05-2018 08:00:00,218.74,344.42
23-05-2018 08:01:00,220.7,338.47
23-05-2018 08:02:00,221.19,334.6
23-05-2018 08:03:00,221.65,334.55
23-05-2018 08:04:00,222.21,330.34
23-05-2018 08:05:00,221.37,327.74
23-05-2018 08:06:00,220.0,329.96
23-05-2018 08:07:00,220.03,331.7
23-05-2018 08:08:00,217.72,328.45
23-05-2018 08:09:00,217.27,325.34
23-05-2018 08:10:00,219.11,328.92
23-05-2018 08:11:00,221.91,324.78
23-05-2018 08:12:00,223.74,324.39
23-05-2018 08:13:00,225.19,321.81
23-05-2018 08:14:00,226.62,322.81
23-05-2018 08:15:00,227.47,320.89
23-05-2018 08:16:00,228.87,321.46
23-05-2018 08:17:00,228.76,322.53
23-05-2018 08:18:00,228.98,322.01
23-05-2018 08:19:00,229.87,322.33
23-05-2018 08:20:00,230.7,322.51
23-05-2018 08:21:00,232.63,322.08
23-05-2018 08:22:00,235.76,320.56
23-05-2018 08:23:00,240.03,323.05
23-05-2018 08:24:00,244.84,323.38
23-05-2018 08:25:00,247.47,319.88
23-05-2018 08:26:00,251.35,321.68
23-05-2018 08:27:00,253.2,321.06
23-05-2018 08:28:00,255.99,319.57
23-05-2018 08:29:00,259.28,319.11
23-05-2018 08:30:00,260.51,319.21
23-05-2018 08:31:00,261.22,315.54
23-05-2018 08:32:00,262.46,320.38
23-05-2018 08:33:00,262.3,321.4
23-05-2018 08:34:00,264.01,318.12
23-05-2018 08:35:00,268.04,314.99
23-05-2018 08:36:00,272.0,313.16
23-05-2018 08:37:00,276.18,313.71
23-05-2018 08:38:00,278.66,315.41
23-05-2018 08:39:00,280.69,314.65
23-05-2018 08:40:00,281.36,317.86
23-05-2018 08:41:00,282.76,316.36
23-05-2018 08:42:00,281.75,314.34
23-05-2018 08:43:00,282.66,317.05
23-05-2018 08:44:00,283.5,316.41
23-05-2018 08:45:00,285.12,319.31
23-05-2018 08:46:00,287.62,321.5
23-05-2018 08:47:00,290.59,323.09
23-05-2018 08:48:00,296.15,323.63
23-05-2018 08:49:00,302.63,325.03
23-05-2018 08:50:00,306.79,320.31
23-05-2018 08:51:00,310.79,318.44
23-05-2018 08:52:00,314.38,318.46
23-05-2018 08:53:00,316.58,317.25
23-05-2018 08:54:00,319.52,314.85
23-05-2018 08:55:00,322.57,313.09
23-05-2018 08:56:00,323.32,313.89
23-05-2018 08:57:00,326.47,317.42
23-05-2018 08:58:00,329.13,312.78
23-05-2018 08:59:00,334.1,315.56
23-05-2018 09:00:00,335.81,319.7
23-05-2018 09:01:00,342.76,317.19
23-05-2018 09:02:00,345.84,314.18
23-05-2018 09:03:00,349.39,311.95
23-05-2018 09:04:00,353.38,312.12
23-05-2018 09:05:00,358.24,309.35
23-05-2018 09:06:00,364.75,307.53
23-05-2018 09:07:00,369.23,310.64
23-05-2018 09:08:00,374.14,307.63
23-05-2018 09:09:00,379.03,302.57
23-05-2018 09:10:00,384.05,303.71
23-05-2018 09:11:00,388.39,309.5
23-05-2018 09:12:00,392.49,305.25
23-05-2018 09:13:00,397.32,309.6
23-05-2018 09:14:00,397.91,312.36
23-05-2018 09:15:00,398.84,310.67
23-05-2018 09:16:00,400.21,308.93
23-05-2018 09:17:00,402.75,313.41
23-05-2018 09:18:00,404.11,319.24
23-05-2018 09:19:00,406.17,319.28
23-05-2018 09:20:00,408.8,315.98
23-05-2018 09:21:00,414.66,319.09
23-05-2018 09:22:00,419.78,318.97
23-05-2018 09:23:00,420.9,318.28
23-05-2018 09:24:00,423.35,320.1
23-05-2018 09:25:00,426.14,324.18
23-05-2018 09:26:00,429.21,318.45
23-05-2018 09:27:00,433.62,312.55
23-05-2018 09:28:00,437.87,318.41
23-05-2018 09:29:00,443.04,320.17
23-05-2018 09:30:00,446.33,319.06
23-05-2018 09:31:00,454.08,319.44
23-05-2018 09:32:00,458.82,317.39
23-05-2018 09:33:00,462.66,318.11
23-05-2018 09:34:00,465.61,317.94
23-05-2018 09:35:00,469.25,312.95
23-05-2018 09:36:00,470.2,309.19
23-05-2018 09:37:00,471.82,306.85
23-05-2018 09:38:00,473.03,308.73
23-05-2018 09:39:00,474.78,311.9
23-05-2018 09:40:00,476.51,304.39
23-05-2018 09:41:00,477.37,303.1
23-05-2018 09:42:00,477.56,304.17
23-05-2018 09:43:00,477.01,306.07
23-05-2018 09:44:00,474.3,306.26
23-05-2018 09:45:00,472.35,301.92
23-05-2018 09:46:00,467.44,298.38
23-05-2018 09:47:00,462.19,296.55
23-05-2018 09:48:00,460.44,302.54
23-05-2018 09:49:00,459.69,301.39
23-05-2018 09:50:00,459.01,302.48
23-05-2018 09:51:00,459.52,301.87
23-05-2018 09:52:00,459.21,307.17
23-05-2018 09:53:00,456.15,312.08
23-05-2018 09:54:00,453.66,308.76
23-05-2018 09:55:00,453.45,303.72
23-05-2018 09:56:00,454.64,298.05
23-05-2018 09:57:00,455.96,298.97
23-05-2018 09:58:00,460.23,298.97
23-05-2018 09:59:00,462.39,299.3
23-05-2018 10:00:00,464.12,299.97
23-05-2018 10:01:00,467.5,298.83
23-05-2018 10:02:00,468.59,296.76
23-05-2018 10:03:00,468.94,297.2
23-05-2018 10:04:00,471.48,301.6
23-05-2018 10:05:00,472.34,301.24
23-05-2018 10:06:00,472.93,298.26
23-05-2018 10:07:00,473.59,295.81
23-05-2018 10:08:00,473.22,292.12
23-05-2018 10:09:00,471.67,293.93
23-05-2018 10:10:00,466.0,290.93
23-05-2018 10:11:00,459.96,287.15
23-05-2018 10:12:00,460.63,286.62
23-05-2018 10:13:00,462.18,286.62
23-05-2018 10:14:00,465.55,280.83
23-05-2018 10:15:00,468.12,280.34
23-05-2018 10:16:00,476.74,281.2
23-05-2018 10:17:00,483.94,280.77
23-05-2018 10:18:00,488.92,279.68
23-05-2018 10:19:00,487.52,281.94
23-05-2018 10:20:00,484.2,279.88
23-05-2018 10:21:00,484.55,279.76
23-05-2018 10:22:00,486.04,283.82
23-05-2018 10:23:00,486.39,284.17
23-05-2018 10:24:00,487.93,285.2
23-05-2018 10:25:00,489.74,284.68
23-05-2018 10:26:00,492.41,286.54
23-05-2018 10:27:00,494.35,285.48
23-05-2018 10:28:00,495.33,284.84
23-05-2018 10:29:00,496.72,284.44
23-05-2018 10:30:00,499.15,283.52
23-05-2018 10:31:00,501.0,284.4
23-05-2018 10:32:00,502.99,291.97
23-05-2018 10:33:00,504.21,287.16
23-05-2018 10:34:00,502.8,285.23
23-05-2018 10:35:00,505.87,287.95
23-05-2018 10:36:00,507.7,283.78
23-05-2018 10:37:00,510.86,279.2
23-05-2018 10:38:00,512.32,282.61
23-05-2018 10:39:00,514.67,277.76
23-05-2018 10:40:00,518.51,272.43
23-05-2018 10:41:00,521.23,274.52
23-05-2018 10:42:00,522.38,274.84
23-05-2018 10:43:00,524.5,273.19
23-05-2018 10:44:00,527.27,277.12
23-05-2018 10:45:00,526.57,276.75
23-05-2018 10:46:00,526.99,276.02
23-05-2018 10:47:00,526.13,278.36
23-05-2018 10:48:00,527.46,278.81
23-05-2018 10:49:00,530.65,279.51
23-05-2018 10:50:00,532.9,276.45
23-05-2018 10:51:00,537.59,273.31
23-05-2018 10:52:00,548.28,272.05
23-05-2018 10:53:00,552.94,274.54
23-05-2018 10:54:00,557.94,276.0
23-05-2018 10:55:00,559.2,276.02
23-05-2018 10:56:00,561.7,269.15
23-05-2018 10:57:00,562.1,269.54
23-05-2018 10:58:00,560.18,270.5
23-05-2018 10:59:00,564.05,272.75
23-05-2018 11:00:00,569.22,272.07
